Decade	Year of Release Date	Title	Genres	Poster Path	Number of Records	Revenue
2000	2002	Brown Sugar	[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]	/8E0BMGGneGbWLbvW9xudgAnZQkW.jpg	1	27,362,712
2000	2002	Bus 174	[{'id': 99, 'name': 'Documentary'}, {'id': 10769, 'name': 'Foreign'}]	/dieSbrfI3Q6xGlsP6UbF7I9r8nA.jpg	1	217,201
2000	2002	Catch Me If You Can	[{'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}]	/MywWCQGJNUr5kivAQ7eseCG7rm.jpg	1	352,114,312
2000	2002	Changing Lanes	[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]	/dCTVH1kl3aIkUmWpMT5STLAwsPs.jpg	1	94,935,764
2000	2002	Chicago	[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}]	/18pCc2XZ5MO7wsywOYEbhoeuxNw.jpg	1	306,776,732
2000	2002	City By The Sea	[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}]	/rFb1HGXjh3X1iVFXUCIKuFdKykM.jpg	1	22,433,915
2000	2002	City of God	[{'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}]	/gCqnQaq8T4CfioP9uETLx9iMJF4.jpg	1	30,641,770
2000	2002	Clockstoppers	[{'id': 12, 'name': 'Adventure'}, {'id': 10751, 'name': 'Family'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]	/xGhDPrBz9mJN8CsIjA23jQSd3sc.jpg	2	77,586,566
2000	2002	Collateral Damage	[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}]	/o5TScwlDu3uPzbqZ5IYwlUtMP4O.jpg	1	78,382,433
2000	2002	Comedian	[{'id': 35, 'name': 'Comedy'}, {'id': 99, 'name': 'Documentary'}]	/qiAnsvHLePX8ZOkPGrQVI0L4LDr.jpg	1	2,744,253
2000	2002	Company	[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 10769, 'name': 'Foreign'}]	/w3GJujhMsPkv2KOC6w2zL9HFXb8.jpg	1	6,000,000
2000	2002	Confessions of a Dangerous Mind	[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}, {'id': 53, 'name': 'Thriller'}]	/o3Im9nPLAgtlw1j2LtpMebAotSe.jpg	2	66,027,610
2000	2002	Crossroads	[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}, {'id': 10402, 'name': 'Music'}, {'id': 10749, 'name': 'Romance'}]	/egIs4cWxn0iBErFKrQ7STckjj49.jpg	1	61,141,030
2000	2002	Cuban Rafters	[{'id': 99, 'name': 'Documentary'}]	/mM2ICIMkwMzKzQvST0uk0qcrjBT.jpg	1	62,153
2000	2002	D-Tox	[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]	/fiMHykdFwPF76Xtpl59hRTGo7Kf.jpg	1	6,416,302
2000	2002	Dahmer	[{'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}]	/puwSViyVgtB5is1BEITb6mO6ROp.jpg	1	144,008
2000	2002	Dark Blue	[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]	/6wQUfEwMHgSBTFpmTCzkvdXSq7U.jpg	1	9,237,470
2000	2002	Deathwatch	[{'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}, {'id': 10752, 'name': 'War'}]	/58zjT8SeELvGzSMNR9MguJZVkFw.jpg	1	2,270,658
2000	2002	Desmundo	[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]	/r37OnUEhGfCAG7yK4yHmxeHP0HR.jpg	1	3
2000	2002	Die Another Day	[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]	/1iUZqUXS7x5FcGM5J0u01xuObWC.jpg	1	431,971,116
2000	2002	Dragonfly	[{'id': 18, 'name': 'Drama'}]	/gs3fFBoiEaExy5x3m5yAQpmVhXs.jpg	1	52,322,400
2000	2002	Drumline	[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}, {'id': 10402, 'name': 'Music'}]	/nkTvFgTyLSR4eXuefgyDeQ0eLJZ.jpg	1	57,588,485
2000	2002	Eight Crazy Nights	[{'id': 35, 'name': 'Comedy'}, {'id': 16, 'name': 'Animation'}]	/sGLa9Sj4wq8OBRFG4aGuGeMd1ow.jpg	1	23,833,131
2000	2002	Empire	[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}]	/rTsf1SrEZJsSYAvxiReVOYTJGiB.jpg	1	18,591,272
2000	2002	Enough	[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]	/la9F1MVu1nU4v61trp80dVcr5Ij.jpg	1	51,801,187
2000	2002	Equilibrium	[{'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]	/nOPW98NU67VN7g0ms5WD5nBVgEv.jpg	1	5,359,645
2000	2002	Erkan & Stefan 2	[{'id': 35, 'name': 'Comedy'}]	/qqG1e4tzI5nygCDFrvhYWuu4nWE.jpg	1	4,508,104
2000	2002	Extreme Ops	[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]	/9cddVqp4fiPTZumF09k3uAEluFw.jpg	1	10,959,475
2000	2002	Far from Heaven	[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]	/7lzlqQmtv4z2CEiiBWU55blk1zo.jpg	1	29,027,914
2000	2002	FearDotCom	[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]	/jEnXPGPVMmwnjhMg9PZmNqGVXke.jpg	1	18,902,015
2000	2002	Femme Fatale	[{'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}, {'id': 10749, 'name': 'Romance'}]	/rW2L97Dn5XLCY3hraTVlFYAF1HD.jpg	1	16,838,910
2000	2002	Frida	[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]	/zwkLXyeAKYGX6iKJemLlSSPmC22.jpg	1	56,298,474
2000	2002	Friday After Next	[{'id': 35, 'name': 'Comedy'}]	/pB49Sg3v247oHFPNvQLJDiX4OgA.jpg	1	33,526,835
2000	2002	Full Frontal	[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]	/ma4W9xh6FNAKKE4eM6cIIMwwJDc.jpg	1	2,506,446
2000	2002	Funny Ha Ha	[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]	/4UsciNkAvuOZiM7ZfgLbfNR0WNJ.jpg	1	76,901
2000	2002	G	[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]	/czh2JpMJY4Y2kzSi3Zd2x6lp6Xs.jpg	1	3,020,784
2000	2002	Gangs of New York	[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}, {'id': 80, 'name': 'Crime'}]	/ytKo2tLvKUd9Kbs0poXSQh6ft7d.jpg	1	193,772,504
2000	2002	Ghost Ship	[{'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]	/3zpmLxfZIusjsy9GEEk5zhxBqi6.jpg	1	68,349,884
2000	2002	Halloween: Resurrection	[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]	/luqA2pRzJ4OPxiS9zXa0arQljB1.jpg	1	37,664,855
2000	2002	Hansel & Gretel	[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}]	/47sXi0PRgMFlH5lqo24u6VTvhYO.jpg	1	100,477
2000	2002	Harry Potter and the Chamber of Secrets	[{'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 10751, 'name': 'Family'}]	/sdEOH0992YZ0QSxgXNIGLq1ToUi.jpg	1	876,688,482
2000	2002	Hart's War	[{'id': 18, 'name': 'Drama'}, {'id': 10752, 'name': 'War'}]	/yRUhSU7vzs5ePa72LNPcKKCCMZ5.jpg	1	32,287,044
2000	2002	He Loves Me... He Loves Me Not	[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}, {'id': 53, 'name': 'Thriller'}]	/2CApSHwXS8M6nNpgAslXo6zl7bc.jpg	1	5,126,264
2000	2002	Hero	[{'id': 18, 'name': 'Drama'}, {'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 36, 'name': 'History'}]	/xkJnow23eDxwQXB0iIWAWkBF47y.jpg	1	177,394,432
2000	2002	High Crimes	[{'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]	/adujr0eiutryiWmK8i0DPGTrOpU.jpg	1	63,781,810
2000	2002	House of Fools	[{'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}, {'id': 10749, 'name': 'Romance'}, {'id': 10769, 'name': 'Foreign'}]	/8NxiZqJSR5cVfWrdw2TkhQrJhtS.jpg	1	57,862
2000	2002	I Spy	[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 53, 'name': 'Thriller'}]	/6mtUJKyedvQwEKXfWzJt3vtWx1M.jpg	1	33,561,137
2000	2002	Ice Age	[{'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 12, 'name': 'Adventure'}]	/zpaQwR0YViPd83bx1e559QyZ35i.jpg	1	383,257,136
2000	2002	Igby Goes Down	[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]	/6z3LZflI7ZTdj2iB0KJnnoZMUjY.jpg	1	4,777,465
2000	2002	Infernal Affairs	[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}, {'id': 9648, 'name': 'Mystery'}]	/g4LGFGLGjVXkWGYCePbTidw5LKV.jpg	1	8,708,932
2000	2002	Insomnia	[{'id': 80, 'name': 'Crime'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]	/zb0D3vfjcPFvuyHp1mFPOIcYJWH.jpg	1	113,714,830
2000	2002	Irreversible	[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}, {'id': 9648, 'name': 'Mystery'}]	/xxgJJmReMLg01aaEIGLUC8JIjmh.jpg	1	792
2000	2002	Jackass: The Movie	[{'id': 99, 'name': 'Documentary'}, {'id': 35, 'name': 'Comedy'}]	/iCB8mLrRoMp6sFta1qgZyZgmu9W.jpg	1	64,282,312
2000	2002	John Q	[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]	/4jX2XxZbpMy2rGSigoIaFAbhOez.jpg	1	102,244,770
2000	2002	Joshua	[{'id': 18, 'name': 'Drama'}]	/1CrTkclEtwPTfIKmPfzlGPP94f2.jpg	1	1,347,988
2000	2002	K-19: The Widowmaker	[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}, {'id': 53, 'name': 'Thriller'}]	/5JxDeglx5aLaXgkutINmkeOujXa.jpg	1	35,168,966
2000	2002	Ken Park	[{'id': 18, 'name': 'Drama'}]	/85pCokz6jy4vdswljogUdruLm5m.jpg	1	447,741
2000	2002	L'imbalsamatore	[{'id': 10769, 'name': 'Foreign'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]	/dCT3RipIOhGzEGhv7vWxArdvX3o.jpg	1	56,878
2000	2002	Life or Something Like It	[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]	/nbvTCAXHvj79xSCsfG2s1CzUjel.jpg	1	16,872,671
2000	2002	Lilo & Stitch	[{'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}]	/tVaEulzowKhMhDvHNNYb9rNEZPB.jpg	1	145,771,527
2000	2002	Long Time Dead	[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]	/1m2oulBX0QxmhMyj6MjTiVgG0ci.jpg	1	13,102,295
2000	2002	Maid in Manhattan	[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]	/3LQ4wKp4lF41yTTRSd6QdgD6eXO.jpg	1	154,906,693
2000	2002	Martin Lawrence Live: Runteldat	[{'id': 35, 'name': 'Comedy'}]	/80e0CCxhBOnN5OCY5k3COE3X27G.jpg	1	19,184,015
2000	2002	May	[{'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}, {'id': 10749, 'name': 'Romance'}]	/kUaoxNyLFhZ8tOKFXu4xQnZJYxa.jpg	1	150,277
2000	2002	Men in Black II	[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 878, 'name': 'Science Fiction'}]	/qWjRfBwr4VculczswwojXgoU0mq.jpg	1	441,818,803
2000	2002	Men with Brooms	[{'id': 35, 'name': 'Comedy'}]	/p17H0Dt7i7310uGrA7Pvyx6Oj5K.jpg	1	4,245,870
2000	2002	Minority Report	[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 9648, 'name': 'Mystery'}]	/h3lpltSn7Rj1eYTPQO1lYGdw4Bz.jpg	1	358,372,926
2000	2002	Mondays in the Sun	[{'id': 18, 'name': 'Drama'}]	/qOn2xBS9ZsFJbF4Gsg1awXHTKhc.jpg	1	146,402
2000	2002	Moonlight Mile	[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}]	/paSG3UmjxU0ZpzKWYk3AMqjZWyk.jpg	1	10,011,050
2000	2002	Mr. Deeds	[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]	/l3hmNjhxmqjXrvGNMMmeOmsyX3r.jpg	1	171,269,535
2000	2002	Murder by Numbers	[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]	/zL2aUMe2haBikOZSxmndSDD4qi.jpg	1	56,714,147
2000	2002	My Big Fat Greek Wedding	[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]	/vqGs8K6MdMHVPMTgMhzKHBVgu0t.jpg	1	368,744,044
2000	2002	Na Tum Jaano Na Hum	[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]	/hEzVJlKJq4acNAxUh6lhtqflBGT.jpg	1	6,100,000
2000	2002	Naqoyqatsi	[{'id': 99, 'name': 'Documentary'}, {'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}, {'id': 53, 'name': 'Thriller'}]	/fjUy1cDHZo1infgvBsJ9ONUihSa.jpg	1	13,308
2000	2002	Narc	[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]	/e4Nn2EBJI3QETADT0cuNaWC9nYv.jpg	1	12,633,747
2000	2002	National Lampoon’s Van Wilder	[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]	/oYBUZdW55GPH8D3cPk1HjPQRoYP.jpg	1	38,275,483
2000	2002	One Hour Photo	[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]	/6ke85Kb6aX8RunZLwKpXCKYO9xv.jpg	1	52,223,306
2000	2002	Paid in Full	[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]	/k8hSrpnoQe8OFd10BljdYF0m1Wi.jpg	1	3,090,862
2000	2002	Panic Room	[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]	/hjkugMBhYjV8ZXgvSnGXI3q7wt7.jpg	1	196,397,415
2000	2002	Phone Booth	[{'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}]	/xIaUpPok8WFnr79EAvgtGsIaJzV.jpg	1	97,837,138
2000	2002	Pinocchio	[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}]	/hdQzzWOo5vnL3iDq6G8knpNnlBn.jpg	1	41,323,171
2000	2002	Pokémon Heroes: Latios and Latias	[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 16, 'name': 'Animation'}, {'id': 14, 'name': 'Fantasy'}]	/ga8kZrYA1VEg5sVRtrKLGSehJE.jpg	1	20,867,919
2000	2002	Possession	[{'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 10749, 'name': 'Romance'}]	/yxiWcPQVG154j5bfQVs2xRbPjJ.jpg	1	10,113,733
2000	2002	Punch-Drunk Love	[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]	/k4pekJKEdaV2fv4S89A8GCV7u7Y.jpg	1	17,000,000
2000	2002	Pure	[{'id': 18, 'name': 'Drama'}]	/ztSuHVM4sjw4EbyfM2DZVNxHn6O.jpg	1	102,471
2000	2002	Queen of the Damned	[{'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}, {'id': 27, 'name': 'Horror'}]	/jSNMRMPkXUqcqWm0xUPUviRfWfF.jpg	1	45,479,110
2000	2002	Raising Victor Vargas	[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]	/mcfoBrv9PB3sHq8xuNezClsCabv.jpg	1	2,816,116
2000	2002	Red Dragon	[{'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}, {'id': 27, 'name': 'Horror'}]	/sULs7GLEM2tqNBwE5ac5d6FRlBR.jpg	1	209,196,298
2000	2002	Reign of Fire	[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 14, 'name': 'Fantasy'}]	/c9FlSkQ0EV2vzln4Bo5NCvzzxWm.jpg	1	43,061,982
2000	2002	Resident Evil	[{'id': 27, 'name': 'Horror'}, {'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}]	/fttmSgLEOdBNwQepW2lC6t0mbOm.jpg	1	102,984,862
2000	2002	Return to Never Land	[{'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}]	/b5IyizEBveh2ZE2SEo9O4sJ4CHi.jpg	1	109,862,682
2000	2002	Road to Perdition	[{'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]	/jn0GH8klINSQtRNifY8W2Kv4ajl.jpg	1	181,001,478
2000	2002	Roger Dodger	[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]	/mEq4fOMmFwbYNu86uePqpes91Rj.jpg	1	1,260,761
2000	2002	Russian Ark	[{'id': 9648, 'name': 'Mystery'}, {'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}, {'id': 36, 'name': 'History'}]	/r9xLEZXTMip0hk6u9uupQNBOJ5w.jpg	1	6,723,732
2000	2002	S1m0ne	[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 878, 'name': 'Science Fiction'}]	/jIDxGI6G1ctTLuPY7tA248NXTyI.jpg	1	19,576,023
2000	2002	Salton Sea	[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]	/grVyVwGUUicD0G1lY1FRcmzjXF8.jpg	1	676,698
2000	2002	Scooby-Doo	[{'id': 9648, 'name': 'Mystery'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}]	/jnhGTpAdwqxicXIzrAK4QLInQgl.jpg	1	275,650,703
2000	2002	Secret Things	[{'id': 18, 'name': 'Drama'}]	/bipr9hRC8hYlWhkYywINhFJ4INT.jpg	1	105,090
2000	2002	Secretary	[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]	/dZaTYgy6sc6Z8ylaKdXw8yq5sRv.jpg	1	9,304,609
2000	2002	Serving Sara	[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]	/cgLqjuKp5AT1o9xvWhriToS2mHr.jpg	1	16,930,185
2000	2002	Showtime	[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}]	/a1vRxRQFRwheHXJESIt2cnfudaH.jpg	1	77,741,732
2000	2002	Signs	[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 9648, 'name': 'Mystery'}]	/bY9lCUVUajpkKWlfjWF1mtXaSUp.jpg	1	408,247,917
2000	2002	Skins	[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}]	/lsnSd01Y7n8RQPPu8t8YeJymO8e.jpg	1	249,204
2000	2002	Sky. Plane. Girl.	[]	/jetrpybEQFsZdUTOGGj6NSODk5f.jpg	1	314,195
2000	2002	Slackers	[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]	/9W6tiYZZTB45ZyWpoceBSc4Ln9y.jpg	1	6,413,915
2000	2002	Solaris	[{'id': 18, 'name': 'Drama'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 9648, 'name': 'Mystery'}, {'id': 10749, 'name': 'Romance'}]	/8TTniVKEjUWs3DnAMEWMXP6V1ct.jpg	1	30,002,758
2000	2002	Spider-Man	[{'id': 14, 'name': 'Fantasy'}, {'id': 28, 'name': 'Action'}]	/rZd0y1X1Gw4t5B3f01Qzj8DYY66.jpg	1	821,708,551
2000	2002	Spirit: Stallion of the Cimarron	[{'id': 37, 'name': 'Western'}, {'id': 16, 'name': 'Animation'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]	/7cfXsSe621cWpCpAuuJgud0Gszt.jpg	1	122,563,539
2000	2002	Spy Kids 2: The Island of Lost Dreams	[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 10751, 'name': 'Family'}]	/tt8IpWLJYmTlATHFhsxmA1U5RDy.jpg	1	119,723,358
2000	2002	Star Trek: Nemesis	[{'id': 878, 'name': 'Science Fiction'}, {'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 53, 'name': 'Thriller'}]	/n4TpLWPi062AofIq4kwmaPNBSvA.jpg	1	67,312,826
2000	2002	Star Wars: Episode II - Attack of the Clones	[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}]	/2vcNFtrZXNwIcBgH5e2xXCmVR8t.jpg	1	649,398,328
2000	2002	State Property	[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]	/tEx3UY1NG16yBVIE2ms37mfkEXM.jpg	1	2,106,838
2000	2002	Stevie	[{'id': 99, 'name': 'Documentary'}, {'id': 18, 'name': 'Drama'}, {'id': 10769, 'name': 'Foreign'}]	/fb64A9ryHFoVWv3j988ssRrk91u.jpg	1	97,000
2000	2002	Stuart Little 2	[{'id': 10751, 'name': 'Family'}, {'id': 12, 'name': 'Adventure'}, {'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}]	/cIZb3d1kRcmywmoYFQKhMBqvoZt.jpg	1	169,956,806
2000	2002	Sweet Home Alabama	[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]	/suMTT3YgqeUg9vDJB0xZQhcekh7.jpg	1	180,622,424
2000	2002	Swept Away	[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]	/lmB8fISMd98ka9otfuBHwXMkArf.jpg	1	598,645
2000	2002	Swimfan	[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]	/9xpKbbhJct00m0XXjneOo405uqQ.jpg	1	34,411,240
2000	2002	Sympathy for Mr. Vengeance	[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]	/hcnOnOjGQaWMnsFPKi9bdQNlo8j.jpg	1	1,954,937
2000	2002	Tadpole	[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]	/wGwYycW8hI1GxG9HyQSfThetaPO.jpg	1	2,891,288
2000	2002	Talk to Her	[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]	/klsBB1YEGRyC7YjiLYCKIqkU6pY.jpg	1	51,001,550
2000	2002	Teddy Bears' Picnic	[]	/iWP58oVEJsGdoovWm8o6FNeJ8dZ.jpg	1	28,149
2000	2002	Ten	[{'id': 18, 'name': 'Drama'}]	/lnleX6mbaa8aeBnIgttD49FH2PU.jpg	1	105,656
2000	2002	The Adventures of Pluto Nash	[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 878, 'name': 'Science Fiction'}]	/b425fxm8zTgRDcHwFC16KBHJfGn.jpg	1	7,103,973
2000	2002	The Bourne Identity	[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]	/bXQIL36VQdzJ69lcjQR1WQzJqQR.jpg	1	214,034,224
2000	2002	The Cat Returns	[{'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 16, 'name': 'Animation'}, {'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}]	/liASKLjYzk6aJ4GbQDlfYfQk02h.jpg	1	522,911
2000	2002	The Count of Monte Cristo	[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]	/u1tLUDAMjOutrnSCyDhiiyZs50L.jpg	1	75,395,048
2000	2002	The Crocodile Hunter: Collision Course	[{'id': 10751, 'name': 'Family'}, {'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}]	/kciZV7jywirkEqIW2pDMguFfzwb.jpg	1	33,082,548
